$GPRMC,214125.60,A,4629.35181,N,12222.84201,W,26.130,317.92,170119,,,D*40
$GPRMC,214125.80,A,4629.35284,N,12222.84348,W,26.212,316.13,170119,,,D*4F
$GPRMC,214126.00,A,4629.35387,N,12222.84501,W,26.443,315.02,170119,,,D*4C
$GPRMC,214126.20,A,4629.35487,N,12222.84642,W,26.136,314.84,170119,,,D*45
$GPRMC,214126.40,A,4629.35574,N,12222.84802,W,25.584,310.67,170119,,,D*43
$GPRMC,214126.60,A,4629.35658,N,12222.84961,W,24.970,309.06,170119,,,D*41
$GPRMC,214126.80,A,4629.35753,N,12222.85132,W,26.068,309.36,170119,,,A*4E
$GPRMC,214127.00,A,4629.35819,N,12222.85293,W,23.958,305.49,170119,,,D*40
$GPRMC,214127.20,A,4629.35912,N,12222.85461,W,26.285,306.69,170119,,,D*4C
$GPRMC,214127.40,A,4629.36015,N,12222.85646,W,28.471,307.62,170119,,,D*49
$GPRMC,214127.60,A,4629.36110,N,12222.85826,W,28.389,307.30,170119,,,D*40
$GPRMC,214127.80,A,4629.36203,N,12222.86007,W,28.314,306.76,170119,,,D*40
$GPRMC,214128.00,A,4629.36301,N,12222.86201,W,29.205,306.39,170119,,,A*4E
$GPRMC,214128.20,A,4629.36395,N,12222.86402,W,29.463,304.87,170119,,,D*40
$GPRMC,214128.40,A,4629.36469,N,12222.86614,W,29.819,299.59,170119,,,D*40
$GPRMC,214128.60,A,4629.36557,N,12222.86820,W,29.691,300.78,170119,,,D*4B
$GPRMC,214128.80,A,4629.36639,N,12222.87038,W,30.135,298.81,170119,,,D*49
$GPRMC,214129.00,A,4629.36729,N,12222.87256,W,30.856,299.97,170119,,,D*40
$GPRMC,214129.20,A,4629.36814,N,12222.87476,W,31.049,299.24,170119,,,D*48
$GPRMC,214129.40,A,4629.36897,N,12222.87697,W,31.073,298.37,170119,,,D*42
$GPRMC,214129.60,A,4629.36981,N,12222.87917,W,31.269,298.17,170119,,,D*4A
$GPRMC,214129.80,A,4629.37060,N,12222.88141,W,31.102,297.25,170119,,,D*47
$GPRMC,214130.00,A,4629.37145,N,12222.88357,W,30.583,298.71,170119,,,D*46
$GPRMC,214130.20,A,4629.37216,N,12222.88590,W,31.304,295.14,170119,,,D*4A
$GPRMC,214130.40,A,4629.37290,N,12222.88818,W,31.089,295.18,170119,,,D*45
$GPRMC,214130.60,A,4629.37366,N,12222.89037,W,30.775,296.15,170119,,,D*40
$GPRMC,214130.80,A,4629.37451,N,12222.89255,W,30.815,298.21,170119,,,D*4B
$GPRMC,214131.00,A,4629.37543,N,12222.89474,W,31.304,300.10,170119,,,D*4D
$GPRMC,214131.20,A,4629.37634,N,12222.89689,W,31.112,301.21,170119,,,D*4A
$GPRMC,214131.40,A,4629.37711,N,12222.89907,W,30.446,298.53,170119,,,D*42
$GPRMC,214131.60,A,4629.37796,N,12222.90125,W,30.827,298.90,170119,,,A*4E
$GPRMC,214131.80,A,4629.37888,N,12222.90341,W,31.124,300.56,170119,,,A*41
$GPRMC,214132.00,A,4629.37960,N,12222.90552,W,29.985,298.32,170119,,,D*44
$GPRMC,214132.20,A,4629.38039,N,12222.90761,W,29.685,298.56,170119,,,A*46
$GPRMC,214132.40,A,4629.38119,N,12222.90968,W,29.667,299.05,170119,,,A*4F
$GPRMC,214132.60,A,4629.38183,N,12222.91164,W,28.066,297.33,170119,,,A*46
$GPRMC,214132.80,A,4629.38249,N,12222.91361,W,27.717,296.50,170119,,,D*45
$GPRMC,214133.00,A,4629.38340,N,12222.91564,W,28.809,299.61,170119,,,A*40
$GPRMC,214133.20,A,4629.38445,N,12222.91769,W,30.024,303.26,170119,,,A*40
$GPRMC,214133.40,A,4629.38520,N,12222.91958,W,28.651,302.05,170119,,,D*40
$GPRMC,214133.60,A,4629.38611,N,12222.92163,W,29.690,301.80,170119,,,A*47
$GPRMC,214133.80,A,4629.38700,N,12222.92362,W,29.478,302.71,170119,,,A*42
$GPRMC,214134.00,A,4629.38796,N,12222.92552,W,29.273,304.64,170119,,,A*48
$GPRMC,214134.20,A,4629.38890,N,12222.92752,W,29.689,304.28,170119,,,A*48
$GPRMC,214134.40,A,4629.39007,N,12222.92945,W,30.383,308.15,170119,,,A*44
$GPRMC,214134.60,A,4629.39123,N,12222.93141,W,31.075,309.17,170119,,,A*44
$GPRMC,214134.80,A,4629.39232,N,12222.93343,W,31.373,308.64,170119,,,A*49
$GPRMC,214135.00,A,4629.39336,N,12222.93539,W,30.727,308.17,170119,,,A*4E
$GPRMC,214135.20,A,4629.39447,N,12222.93726,W,30.290,310.01,170119,,,D*43
$GPRMC,214135.40,A,4629.39550,N,12222.93918,W,29.634,308.61,170119,,,D*4C
$GPRMC,214135.60,A,4629.39656,N,12222.94110,W,29.470,308.51,170119,,,A*48
$GPRMC,214135.80,A,4629.39761,N,12222.94295,W,29.652,309.77,170119,,,D*4F
$GPRMC,214136.00,A,4629.39872,N,12222.94479,W,29.789,310.61,170119,,,D*45
$GPRMC,214136.20,A,4629.39982,N,12222.94648,W,29.139,312.41,170119,,,D*44
$GPRMC,214136.40,A,4629.40090,N,12222.94826,W,29.548,312.14,170119,,,D*42
$GPRMC,214136.60,A,4629.40196,N,12222.94990,W,28.709,314.01,170119,,,D*4F
$GPRMC,214136.80,A,4629.40308,N,12222.95152,W,28.682,315.88,170119,,,D*41
$GPRMC,214137.00,A,4629.40422,N,12222.95302,W,28.267,319.17,170119,,,D*45
$GPRMC,214137.20,A,4629.40530,N,12222.95454,W,27.829,317.33,170119,,,D*46
$GPRMC,214137.40,A,4629.40646,N,12222.95589,W,26.981,321.18,170119,,,D*4D
$GPRMC,214137.60,A,4629.40772,N,12222.95718,W,27.233,324.58,170119,,,A*44
$GPRMC,214137.80,A,4629.40894,N,12222.95839,W,26.660,325.94,170119,,,D*46
$GPRMC,214138.00,A,4629.41006,N,12222.95935,W,24.713,329.52,170119,,,D*4F
$GPRMC,214138.20,A,4629.41128,N,12222.96020,W,24.942,334.41,170119,,,A*4F
$GPRMC,214138.40,A,4629.41262,N,12222.96106,W,25.831,336.39,170119,,,A*48
$GPRMC,214138.60,A,4629.41396,N,12222.96183,W,25.766,338.83,170119,,,A*4F
$GPRMC,214138.80,A,4629.41526,N,12222.96256,W,25.723,339.15,170119,,,A*48
$GPRMC,214139.00,A,4629.41658,N,12222.96313,W,25.291,342.78,170119,,,D*45
$GPRMC,214139.20,A,4629.41792,N,12222.96359,W,25.084,346.36,170119,,,A*43
$GPRMC,214139.40,A,4629.41923,N,12222.96393,W,23.971,349.67,170119,,,A*49
$GPRMC,214139.60,A,4629.42056,N,12222.96421,W,24.012,351.57,170119,,,A*4C
$GPRMC,214139.80,A,4629.42196,N,12222.96450,W,24.930,352.15,170119,,,A*45
$GPRMC,214140.00,A,4629.42324,N,12222.96471,W,24.229,353.03,170119,,,A*4E
$GPRMC,214140.20,A,4629.42454,N,12222.96472,W,23.988,357.68,170119,,,A*41
$GPRMC,214140.40,A,4629.42584,N,12222.96482,W,23.069,357.39,170119,,,A*46
$GPRMC,214140.60,A,4629.42720,N,12222.96490,W,24.075,358.31,170119,,,A*46
$GPRMC,214140.80,A,4629.42856,N,12222.96498,W,24.487,357.91,170119,,,A*42
$GPRMC,214141.00,A,4629.42993,N,12222.96506,W,24.256,358.28,170119,,,A*42
$GPRMC,214141.20,A,4629.43133,N,12222.96509,W,24.975,358.60,170119,,,A*4A
$GPRMC,214141.40,A,4629.43275,N,12222.96514,W,24.875,358.71,170119,,,A*40
$GPRMC,214141.60,A,4629.43417,N,12222.96515,W,24.908,359.25,170119,,,A*4A
$GPRMC,214141.80,A,4629.43567,N,12222.96528,W,25.045,357.92,170119,,,A*4F
$GPRMC,214142.00,A,4629.43715,N,12222.96548,W,25.073,356.49,170119,,,A*47
$GPRMC,214142.20,A,4629.43865,N,12222.96556,W,25.254,358.11,170119,,,A*46
$GPRMC,214142.40,A,4629.44021,N,12222.96568,W,25.449,358.14,170119,,,A*4D
$GPRMC,214142.60,A,4629.44171,N,12222.96580,W,25.493,358.38,170119,,,A*44
$GPRMC,214142.80,A,4629.44320,N,12222.96584,W,25.755,359.45,170119,,,A*4A
$GPRMC,214143.00,A,4629.44466,N,12222.96587,W,25.812,359.45,170119,,,A*49
$GPRMC,214143.20,A,4629.44615,N,12222.96596,W,25.774,358.75,170119,,,A*40
$GPRMC,214143.40,A,4629.44765,N,12222.96602,W,26.010,359.01,170119,,,A*4A
$GPRMC,214143.60,A,4629.44916,N,12222.96601,W,26.183,0.16,170119,,,A*43
$GPRMC,214143.80,A,4629.45067,N,12222.96608,W,26.257,359.19,170119,,,A*40
$GPRMC,214144.00,A,4629.45222,N,12222.96612,W,26.521,359.55,170119,,,A*49
$GPRMC,214144.20,A,4629.45377,N,12222.96615,W,26.621,359.82,170119,,,A*44
$GPRMC,214144.40,A,4629.45537,N,12222.96624,W,26.886,359.50,170119,,,A*4E
$GPRMC,214144.60,A,4629.45693,N,12222.96635,W,26.956,358.98,170119,,,A*48
$GPRMC,214144.80,A,4629.45849,N,12222.96642,W,27.160,359.07,170119,,,A*44
$GPRMC,214145.00,A,4629.46007,N,12222.96650,W,27.439,359.01,170119,,,A*40
$GPRMC,214145.20,A,4629.46165,N,12222.96655,W,27.483,359.03,170119,,,A*41
$GPRMC,214145.40,A,4629.46324,N,12222.96668,W,27.582,358.13,170119,,,A*4E
$GPRMC,214145.60,A,4629.46481,N,12222.96674,W,27.792,358.44,170119,,,A*48
